Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Mexico,MEX,518.5691457,547.26999093,562.92927171,604.30980707,585.89498753,525.18623323,461.78664709,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,"Micronesia, Fed. Sts.",FSM,371.0398008,387.47970387,377.31737244,363.46136044,350.07164667,368.02100755,386.6940552,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Middle East & North Africa,MEA,341.683346168598,391.393192044563,412.77042039253,429.78370093697,452.142423282359,424.996059702215,437.955609851191,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Middle East & North Africa (excluding high income),MNA,224.766307692827,254.56598096138,263.146306237224,251.474004756492,251.058481405399,232.945129876987,245.034653542139,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Middle East & North Africa (IDA & IBRD countries),TMN,224.766307692827,254.56598096138,263.146306237224,251.474004756492,251.058481405399,232.945129876987,245.034653542139,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Middle income,MIC,203.919721756457,236.008380906094,251.127116705818,268.359742270789,276.913358840165,265.617577193818,254.992834822211,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Moldova,MDA,198.28894693,214.98248012,223.6189634,231.66229844,230.76982227,186.43644205,171.19013187,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Monaco,MCO,3369.75286864,3533.55449835,3397.88538857,3711.65388002,3864.93663074,3315.45428672,2939.84496393,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Mongolia,MNG,88.91862143,122.36095321,153.61249211,165.45680581,155.82864578,153.24062615,140.70820365,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Montenegro,MNE,..,..,..,..,..,..,531.73230239,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Morocco,MAR,168.66401168,176.86514593,169.48916865,178.37499826,182.30831642,157.35702683,171.4501845,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Mozambique,MOZ,21.20860339,23.23276143,30.60811274,32.36097719,36.54654576,27.37849738,19.20749469,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Myanmar,MMR,15.33668661,19.31740974,23.28002509,25.49489986,64.22121992,61.98536576,62.10872783,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Namibia,NAM,491.50411028,544.15338972,528.33319309,474.03643795,442.44143541,466.10602464,402.75701789,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Nauru,NRU,650.23481186,688.46837014,857.55018078,690.67242608,909.93404467,903.2262516,1012.3496595,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Nepal,NPL,29.97179738,34.31938102,33.50667902,34.68077456,41.00963263,45.14484343,45.45297766,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Netherlands,NLD,5249.39348196,5645.34784864,5402.49762373,5628.60686294,5675.55010951,4662.16709269,4742.0302736,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,New Zealand,NZL,3216.22362497,3626.02927704,3806.57995739,3955.53218087,4144.53842489,3582.27316016,3745.2164613,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Nicaragua,NIC,99.24694269,119.35816161,133.79923414,135.30999477,153.0401048,165.9079391,188.158313,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Niger,NER,22.67416641,24.97037431,22.87511953,24.82648275,25.14721013,25.7228197,22.68333964,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Nigeria,NGA,75.8629144,83.63537907,91.82935135,101.81479814,107.21975414,97.52209575,79.33990545,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,North America,NAC,7663.24876247962,7880.80410031809,8131.06119050767,8304.82245659614,8651.27937477245,9021.26229569751,9325.70589123756,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,North Macedonia,MKD,305.34693584,329.94519882,310.75082393,350.23407879,343.9353639,307.48455163,327.84334608,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Norway,NOR,7859.51636478,8900.37187549,8970.11964837,9241.2648713,9118.31677115,7565.54981687,7477.89760673,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,OECD members,OED,4184.52930437458,4492.34418502517,4502.73589568203,4566.55357135732,4682.93585953724,4530.69835188756,4667.56704972926,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Oman,OMN,529.07642439,535.3108763,564.40517062,592.53210088,721.93295568,706.37066942,648.27724661,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Other small states,OSS,514.538052247323,569.245795060802,580.139730322133,617.351163065985,654.108736448359,622.475942531503,611.763806158358,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Pacific island small states,PSS,162.817470423785,179.557293059776,184.690973752347,190.998464176947,199.73665497035,189.784509557097,200.825754121745,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Pakistan,PAK,26.5686252,28.48985369,28.46501237,31.55068096,36.52147697,37.88962344,39.57887533,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Palau,PLW,1037.79966781,1013.56077479,1182.95290009,1292.21568356,1402.13528017,1471.44771045,1674.08990885,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Panama,PAN,579.52282657,619.06475626,705.20179446,790.06681483,883.67658849,929.79854342,1040.67319231,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Papua New Guinea,PNG,42.25284029,56.75515326,76.42928191,83.92850494,107.0961839,72.70979965,55.15180669,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Paraguay,PRY,200.99265783,268.35825824,293.75004291,312.22202246,359.37963612,321.34381938,327.23510514,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Peru,PER,238.69629843,264.81943668,303.34975932,318.68860548,331.86744724,314.01142547,316.43713498,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Philippines,PHL,91.84031697,98.94901729,112.94560844,123.21413412,117.33989478,124.38349791,129.4326091,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Poland,POL,809.19632971,866.09711913,815.13783142,878.08936268,896.01294552,796.73818563,809.01490244,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Portugal,PRT,2213.09791813,2207.69565728,1918.59923338,1959.42466383,1986.89463801,1724.52840484,1800.85991928,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Post-demographic dividend,PST,4723.82472651727,5085.39307132249,5108.63344058046,5183.21197907522,5330.15656663013,5178.37447886001,5352.17194084651,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Pre-demographic dividend,PRE,56.7883631280987,61.2294782036682,63.9421594457028,70.8694929347813,71.8785509591578,66.8065800144223,61.1589161895823,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Qatar,QAT,1257.94597654,1375.13647642,1548.30929189,1833.38747498,2104.40722783,2056.45706401,1827.06034376,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Romania,ROU,472.20751794,426.66063919,401.73692579,495.36664173,503.46235177,442.37154595,476.36830872,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Russian Federation,RUS,567.37768226,684.75259091,760.0706477,811.16943077,742.2849645,501.85333489,469.13086784,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Rwanda,RWA,52.81532112,52.37445386,57.30288346,51.96947843,48.7316463,46.4036343,48.07821533,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Samoa,WSM,192.50923018,220.16101173,205.03937879,257.44934006,259.18136452,222.89762328,227.14850878,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,San Marino,SMR,3974.05670973,4267.29225349,4009.70560089,4018.42437783,3878.61090764,3145.58911345,3012.79423602,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sao Tome and Principe,STP,77.25468314,88.05805853,89.43569162,128.55036376,122.805045,86.91471547,105.13438534,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Saudi Arabia,SAU,702.5630532,882.31870837,1017.09081913,1113.49196203,1284.7891988,1243.62753909,1147.3329702,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Senegal,SEN,48.74603613,54.75820395,53.50287792,58.74765001,60.0312823,50.96156574,52.60971245,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Serbia,SRB,545.35655254,619.17190179,559.81355815,627.53295553,608.85865275,491.25175139,494.42058398,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Seychelles,SYC,380.40550722,391.03992965,506.01333964,496.96504196,490.21972977,491.97464621,596.92307058,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sierra Leone,SLE,43.68096064,59.10702295,59.50331762,82.22550533,139.75733307,119.82455596,86.30818595,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Singapore,SGP,1502.1985221,1687.4433019,1848.43340142,2098.97120002,2215.17816187,2301.53702402,2462.3936773,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Slovak Republic,SVK,1295.27893268,1350.66922011,1319.51289666,1370.07823667,1287.63273723,1108.43173392,1178.73823051,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Slovenia,SVN,2015.18027604,2144.99565785,1974.96568119,2054.79736669,2059.64046705,1775.1457995,1834.16071169,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Small states,SST,486.846962744534,532.866654397236,545.830560022403,577.618282832174,606.969537693087,587.466524299258,578.466182876036,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Solomon Islands,SLB,93.66629322,122.75733133,108.92985796,110.18994232,119.83660422,103.16307307,106.33939442,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,South Africa,ZAF,539.56761477,597.35944784,579.74856297,526.49957517,509.83326095,470.79699332,428.17601764,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,South Asia,SAS,41.6196877723396,44.9226839575612,45.1547369545909,51.5440439624069,53.2501922571388,55.2767839638349,58.4973202782219,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,South Asia (IDA & IBRD),TSA,41.6196877723396,44.9226839575612,45.1547369545909,51.5440439624069,53.2501922571388,55.2767839638349,58.4973202782219,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Spain,ESP,2778.44419117,2898.89692968,2589.85219276,2630.38932499,2671.43696516,2351.79764636,2389.88740785,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sri Lanka,LKA,108.61496719,119.46286844,114.04912668,138.55420963,138.77209286,151.36759759,153.09678414,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,St. Kitts and Nevis,KNA,789.36506388,829.86408263,764.16836123,781.55477224,825.65225896,831.67585068,930.76518312,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,St. Lucia,LCA,455.83744711,490.18846856,481.93631748,486.86931064,501.17350662,493.55947738,489.76139493,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,St. Vincent and the Grenadines,VCT,233.50413023,220.87903758,244.16650816,250.0710732,244.19415296,241.91918194,250.2166125,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sub-Saharan Africa,SSF,83.2711176769667,89.894464358676,90.3411522534851,92.1411227743804,91.5034081080851,85.9899304755374,78.3742273218961,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sub-Saharan Africa (excluding high income),SSA,83.2396398784414,89.8642232926028,90.3001322367894,92.1015227477381,91.4648572443594,85.9508651202143,78.3250053722542,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,83.2711176769667,89.8944643586761,90.3411522534851,92.1411227743804,91.5034081080851,85.9899304755374,78.3742273218961,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sudan,SDN,109.07500193,121.89445654,99.882219,123.05586831,115.54412596,158.02039846,152.02214088,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Suriname,SUR,460.81657752,448.6612407,495.34984503,520.94081531,538.1601913,585.04829582,356.05148319,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sweden,SWE,4437.1189388,6386.69267232,6273.50961439,6723.0744283,6628.45896041,5623.21428927,5710.59141927,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Switzerland,CHE,8021.80943753,9572.17179914,9286.55022419,9689.67479123,10014.70930255,9807.79818231,9835.96368572,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Syrian Arab Republic,SYR,94.25392382,83.16037966,66.14174239,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Tajikistan,TJK,42.34383803,48.89835113,57.10785716,65.9368249,74.30047894,62.96370158,55.69698772,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Tanzania,TZA,36.10598419,38.38072318,40.5350498,41.91663645,38.40435735,32.09312985,35.49967383,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Thailand,THA,172.05768296,195.93864717,206.44044922,213.00309115,219.36615857,214.38412219,221.91767602,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Timor-Leste,TLS,51.39423986,63.05220574,70.14330285,81.68083177,78.84968346,87.39994537,79.89393546,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Togo,TGO,30.8381707,34.65852785,34.57962801,38.62378932,40.19228962,35.21372574,38.77137729,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Tonga,TON,177.71089027,168.10629772,221.71878356,177.03138328,215.96498332,180.90684813,203.15022392,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Trinidad and Tobago,TTO,861.54869249,912.13100685,936.59056854,1017.28554026,1060.56100017,1115.51822136,1063.8270624,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Tunisia,TUN,243.60663888,273.80825093,273.34383527,287.92229398,290.97449681,268.22140348,256.50184479,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Turkey,TUR,539.32880589,531.65965544,524.81783627,552.40548059,527.20284171,454.60829207,468.64728125,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Turkmenistan,TKM,221.79857038,276.65167828,318.8073267,376.22388142,437.75281971,405.12634518,422.84882869,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Tuvalu,TUV,477.2046531,520.38737171,498.68952304,511.70185013,522.2887182,453.06944292,507.3523714,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Uganda,UGA,62.66848192,53.6802174,53.27356031,49.63246481,48.20641504,39.77129236,37.60696696,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Ukraine,UKR,207.35420168,244.0137027,275.85331514,298.85567901,197.36480809,141.79679017,141.19114781,..,..,..
